keys,docs,classification
PropertyChangeEvent_getPropertyName,get property name  gets the programmatic name of the property that was changed.,source
ExpandableListActivity_getExpandableListView,get expandable list view  get the activity's expandable list view widget.,source
Throwable_getLocalizedMessage,get localized message  creates a localized description of this throwable.,source
ComparisonFailure_getMessage,get message  returns the detail message string of this throwable.,source
IsoDep_getHiLayerResponse,get hi layer response  return the higher layer response bytes for nfcb tags.,source
AtomicInteger_getAndAdd,"get and add  atomically adds the given value to the current value,  with memory effects as specified by varhandle#getandadd.",source
AudioStream_getDtmfType,"get dtmf type  returns the rtp payload type for dual-tone multi-frequency  digits,  or -1 if it is not enabled.",source
Method_getParameterAnnotations,"get parameter annotations  returns an array of arrays of annotations that  represent the annotations on the formal parameters, in  declaration order, of the executable represented by  this object.",source
SSLCertificateSocketFactory_createSocket,"create socket  creates a socket and connects it to the specified remote host  at the specified remote port.  by default, this method returns a connected socket and verifies the peer's  certificate hostname after connecting using the hostnameverifier obtained from  httpsurlconnection.getdefaulthostnameverifier; if this instance was created with  getinsecure, it returns a socket that is not connected  instead.",source
DateFormatSymbols_getAvailableLocales,get available locales  returns an array of all locales for which the getinstance methods of  this class can return localized instances.,source
SecureRandom_generateSeed,"generate seed  returns the given number of seed bytes, computed using the seed  generation algorithm that this class uses to seed itself.",source
CertPathValidator_getInstance,get instance  returns a certpathvalidator object that implements the  specified algorithm.,source
NfcV_getResponseFlags,get response flags  return the response flag bytes from tag discovery.,source
Deflater_getTotalOut,get total out  returns the total number of compressed bytes output so far.,source
URI_getPort,get port  returns the port number of this uri.,source
AppWidgetManager_getInstance,get instance  get the appwidgetmanager instance to use for the supplied context object.,source
InterfaceAddress_getBroadcast,get broadcast  returns an inetaddress for the broadcast address  for this interfaceaddress.,source
BreakIterator_getAvailableLocales,get available locales  returns a list of locales for which breakiterators can be used.,source
LogManager_getLoggerNames,get logger names  get an enumeration of known logger names.,source
ScaleGestureDetector_getPreviousSpanY,get previous span y  return the previous average y distance between each of the pointers forming the  gesture in progress through the focal point.,source
TimedText_getText,get text  get the characters in the timed text.,source
ShapeDrawable_getPaint,get paint  returns the paint used to draw the shape.,source
ImageView_getImageAlpha,get image alpha  returns the alpha that will be applied to the drawable of this imageview.,source
MessageDigest_getProvider,get provider  returns the provider of this message digest object.,source
NetworkInterface_getInterfaceAddresses,get interface addresses  get a list of all or a subset of the interfaceaddresses  of this network interface.,source
Charset_name,name  returns this charset's canonical name.,source
PBEKeySpec_getPassword,get password  returns a copy of the password.,source
SSLContext_getClientSessionContext,"get client session context  returns the client session context, which represents the set of  ssl sessions available for use during the handshake phase of  client-side ssl sockets.",source
ZipFile_getInputStream,get input stream  returns an input stream for reading the contents of the specified  zip file entry.,source
CursorAdapter_getFilterQueryProvider,get filter query provider  returns the query filter provider used for filtering.,source
SAXParseException_getLineNumber,get line number  the line number of the end of the text where the exception occurred.,source
MessageDigest_getInstance,get instance  returns a messagedigest object that implements the specified digest  algorithm.,source
Resources_getIntArray,get int array  return the int array associated with a particular resource id.,source
Field_getDeclaringClass,get declaring class  returns the class object representing the class or interface  that declares the field represented by this field object.,source
DeviceAdminReceiver_getManager,get manager  retrieve the devicepolicymanager interface for this administrator to work  with the system.,source
