keys,docs,classification
PropertyValuesHolder_setObjectValues,set object values from property values holder stage set the alive value for this aim to this set of objects.,sink
MediaPlayer_setDataSource,set data source from media player  sets the data source  to use.,sink
AlarmManager_setRepeating,set repeating from alarm manager schedule a repetition dismay.,sink
Socket_sendUrgentData,send urgent data from socket  send one byte of urgent data on the socket.,sink
PipedOutputStream_write,write from piped output stream  writes the specified byte to the piped output stream.,sink
DateFormatSymbols_setAmPmStrings,set am pm strings from date format symbols  sets ampm strings.,sink
AudioTrack_setPlaybackRate,set playback rate from audio track sets the playback sampling charge per unit for this runway.,sink
ObjectOutputStream_writeBytes,write bytes from object output stream write a string as a chronological succession of byte.,sink
AutoCompleteTextView_setListSelection,set list selection from auto complete text view set the position of the dropdown vista survival.,sink
SQLiteProgram_bindString,bind string from lite program  bind a string value to this statement.,sink
SimpleAdapter_setViewImage,set view image from simple adapter called by bindview  to do the image for an imageview but just if at that place be no exist viewbinder or if the existing viewbinder cannot handle binding to an imageview.,sink
DecimalFormat_setMultiplier,set multiplier from decimal format  sets a number that will be used to multiply all numbers prior to formatting.,sink
WebSettings_setLayoutAlgorithm,set layout algorithm from web settings  sets the underlying layout algorithm.,sink
Array_set,set from array  sets the value of the indexed component of the specified array  object to the specified new value.,sink
Manifest_write,write from manifest pen the manifest to the limit outputstream.,sink
ImageView_setColorFilter,set color filter from image view  sets a tinting option for the image.,sink
PrintWriter_println,println from print writer  prints a string and then terminates the line.,sink
DecimalFormat_setNegativePrefix,set negative prefix from decimal format  affixes: sets the string to prepend to negative numbers.,sink
Field_setByte,set byte from field set the time value of a field as a byte on the specified object.,sink
WebSettings_setCursiveFontFamily,set cursive font family from web settings  sets the cursive font family name.,sink
ZoomButtonsController_setZoomSpeed,set zoom speed from zoom buttons controller pose the delay between zoom recall as the user halt a zoom clit.,sink
Handler_setEncoding,set encoding from handler set the character encode habituate by this handler.,sink
Matrix2f_set,set from matrix2f  sets the value for a given row and column,sink
TextToSpeech_setLanguage,set language from text to speech  sets the text-to-speech language.,sink
WebSettings_setMediaPlaybackRequiresUserGesture,set media playback requires user gesture from web settings  sets whether the webview requires a user gesture to play media.,sink
AtomicInteger_lazySet,"lazy set from atomic integer  sets the value to newvalue,  with memory effects as specified by varhandle#setrelease.",sink
FloatBuffer_put,put from float buffer  absolute put method .,sink
WebSettings_setAllowFileAccess,set allow file access from web settings  enables or disables file access within webview.,sink
