keys,docs,classification
WifiP2pManager_removeLocalService, Remove a registered local service added with addLocalService  The function call immediately returns after sending a request to remove a  local service to the framework.,sink
WebSettings_setJavaScriptCanOpenWindowsAutomatically,william tell JavaScript to give windows automatically.,sink
SearchView_setIconifiedByDefault,fix the default or resting state department of the hunt field.,sink
DecimalFormat_setGroupingSize, Grouping: Sets the primary grouping size  used when formatting large numbers.,sink
ObjectAnimator_setPropertyName,sets the name of the prop that bequeath be renovate.,sink
PropertyValuesHolder_setObjectValues,stage set the alive value for this aim to this set of Objects.,sink
AccountManager_setPassword, Sets or forgets a saved password.,sink
AnimatorSet_setDuration,put the length of each of the current fry animations of this AnimatorSet.,sink
PrintWriter_print, Prints a character.,sink
PrintStream_print, Prints an object.,sink
CollationElementIterator_setText, Set a new string over which to iterate.,sink
AutoCompleteTextView_setDropDownHorizontalOffset,ready the horizontal offset practice for the auto - complete drop - low spirited leaning.,sink
SparseLongArray_append," Puts a key/value pair into the array, optimizing for the case where  the key is greater than all existing keys in the array.",sink
DecimalFormat_setCurrency, Sets the currency used by this number format when formatting  currency values.,sink
PresetReverb_setPreset, Enables a preset on the reverb.,sink
AtomicLong_lazySet," Sets the value to newValue,  with memory effects as specified by VarHandle#setRelease.",sink
SSLCertificateSocketFactory_setNpnProtocols,sets the Adjacent Protocol Talks  protocols that this match is interested in.,sink
FileOutputStream_write, Writes b.length bytes from the specified byte array  to this file output stream.,sink
WallpaperManager_setStream, Version of setStream that allows the caller  to specify which of the supported wallpaper categories to set.,sink
PrintStream_print, Prints an array of characters.,sink
Validator_setProperty,set the time value of a dimension.,sink
AccountManager_setPassword,set or block a protected password.,sink
DateFormatSymbols_setAmPmStrings, Sets ampm strings.,sink
Socket_setPerformancePreferences,sets operation orientation for this socket.,sink
IsolatedContext_sendBroadcast,broadcast the given purport to all interested BroadcastReceivers.,sink
DatePicker_setMinDate," Sets the minimal date supported by this DatePicker in  milliseconds since January 1, 1970 00:00:00 in  TimeZone.getDefault time zone.",sink
DrmInfoRequest_put,add optional selective information as key - value geminate to this object.,sink
PropertyValuesHolder_setKeyframes, Set the animated values for this object to this set of Keyframes.,sink
PropertyValuesHolder_setObjectValues,stage set the alive value for this aim to this set of Objects.,sink
SQLiteDatabase_setVersion,position the database translation.,sink
PrintWriter_print, Prints an integer.,sink
MediaPlayer_setWakeMode, Set the low-level power management behavior for this MediaPlayer.,sink
ObjectOutputStream_writeFloat,writes a thirty two bit swim bladder.,sink
ParserAdapter_startElement, Adapter implementation method; do not call.,sink
MediaPlayer_setDataSource, Sets the data source  to use.,sink
InputConnectionWrapper_setSelection,stage set the choice of the text editor program.,sink
Socket_bind, Binds the socket to a local address.,sink
Attributes_putValue,"associates the specified value with the specify property name, delimit as a Chain.",sink
Log_wtf, What a Terrible Failure: Report a condition that should never happen.,sink
WebSettings_setDefaultTextEncodingName, Sets the default text encoding name to use when decoding html pages.,sink
DecimalFormatSymbols_setInternationalCurrencySymbol, Sets the ISO 4217 currency code of the currency of these  DecimalFormatSymbols.,sink
WebSettings_setSansSerifFontFamily, Sets the sans-serif font family name.,sink
Preference_setTitle, Sets the title for this Preference with a resource ID.,sink
SurfaceView_setZOrderOnTop, Control whether the surface view's surface is placed on top of its  window.,sink
SQLiteDatabase_openOrCreateDatabase, Equivalent to openDatabase.,sink
WebSettings_setCacheMode,overrides the room the stash is used.,sink
Time_set, Copy the value of that to this Time object.,sink
AudioTrack_setPlaybackRate,sets the playback sampling charge per unit for this runway.,sink
BassBoost_setStrength,set the strength of the bass rise effect.,sink
WifiP2pManager_removeLocalService, Remove a registered local service added with addLocalService  The function call immediately returns after sending a request to remove a  local service to the framework.,sink
ZoomButton_setEnabled,set the enabled province of this survey.,sink
PropertyValuesHolder_setObjectValues,stage set the alive value for this aim to this set of Objects.,sink
Writer_write, Writes a portion of an array of characters.,sink
MediaRecorder_setCaptureRate, Set video frame capture rate.,sink
SurfaceView_setZOrderMediaOverlay,ascendency whether the open view ' s airfoil be placed on top of another even surface view in the windowpane .,sink
ImageView_setColorFilter, Set a tinting option for the image.,sink
NsdManager_resolveService, Resolve a discovered service.,sink
ShortBuffer_put, Relative put method .,sink
DataOutputStream_writeChar,"spell a cleaning woman to the underlying yield stream as a 2 - byte time value, high byte first.",sink
AutoCompleteTextView_setDropDownVerticalOffset, Sets the vertical offset used for the auto-complete drop-down list.,sink
WallpaperManager_setStream, Version of setStream that allows the caller  to specify which of the supported wallpaper categories to set.,sink
WebSettings_setJavaScriptCanOpenWindowsAutomatically,william tell JavaScript to give windows automatically.,sink
Collator_setDecomposition, Set the decomposition mode of this Collator.,sink
RandomAccessFile_writeUTF, Writes a string to the file using  modified UTF-8  encoding in a machine-independent manner.,sink
InputConnectionWrapper_setComposingRegion, The variant of InputConnection#setComposingRegion.,sink
AssetManager_openFd, Open an uncompressed asset by mmapping it and returning an AssetFileDescriptor.,sink
Properties_store, Writes this property list  in this  Properties table to the output character stream in a  format suitable for using the load  method.,sink
ObjectAnimator_setPropertyName,sets the name of the prop that bequeath be renovate.,sink
MediaMetadataRetriever_setDataSource, Sets the data source  to use.,sink
AccountManager_updateCredentials,"postulate the exploiter to infix a new password for an account, updating the protected credential for the account.",sink
PropertyValuesHolder_setFloatValues,set the animated note value for this objective to this readiness of floats.,sink
PrintWriter_append, Appends the specified character to this writer.,sink
ServerSocket_setReceiveBufferSize, Sets a default proposed value for the  SO_RCVBUF option for sockets  accepted from this ServerSocket.,sink
WebSettings_setUserAgentString,localise the WebView ' s user - factor string.,sink
MockContentResolver_addProvider,add access to a provider based on information technology authority,sink
IntBuffer_put, Relative put method .,sink
Properties_storeToXML," Emits an XML document representing all of the properties contained  in this table, using the specified encoding.",sink
ZoomButtonsController_setFocusable, Sets whether the zoom controls should be focusable.,sink
RandomAccessFile_writeChar," Writes a char to the file as a two-byte value, high  byte first.",sink
ZipEntry_setTime, Sets the last modification time of the entry.,sink
Preference_setSummary, Sets the summary for this Preference with a resource ID.,sink
Path_set,replace the message of this with the substance of src.,sink
WifiP2pManager_addServiceRequest,attention deficit disorder a servicing discovery request.,sink
DatagramPacket_setSocketAddress, Sets the SocketAddress  of the remote  host to which this datagram is being sent.,sink
ZoomButton_setEnabled, Set the enabled state of this view.,sink
WifiP2pManager_removeGroup,remove the current p2p group.,sink
SQLiteProgram_bindAllArgsAsStrings,"return an array of String bindArgs, this method binds all of them in unitary undivided yell.",sink
