ind,key1,cat1,c1,doc1,key2,cat2,c2,doc2,cosine,labels
2217,SensorManager_getOrientation,s,7,get orientation from sensor manager  computes the device's orientation based on the rotation matrix,AudioGroup_sendDtmf,k,1,send dtmf from audio group  sends a dtmf digit to every audiostream in this group,0.09356255829334259,0.2467812791466713
2218,SensorManager_getOrientation,s,7,get orientation from sensor manager  computes the device's orientation based on the rotation matrix,SmsManager_sendTextMessage,k,1,send text message from sms manager  send a text based sms,0.0986974686384201,0.24934873431921006
2219,SensorManager_getOrientation,s,7,get orientation from sensor manager  computes the device's orientation based on the rotation matrix,SmsManager_sendDataMessage,k,1,send data message from sms manager  send a data based sms to a specific application port,0.11398638784885406,0.25699319392442704
2220,SensorManager_getOrientation,s,7,get orientation from sensor manager  computes the device's orientation based on the rotation matrix,SmsManager_sendMultipartTextMessage,k,1,send multipart text message from sms manager  similar method as #sendmultiparttextmessage  with an additional argument,0.01590011827647686,0.20795005913823844
2221,SensorManager_getOrientation,s,7,get orientation from sensor manager  computes the device's orientation based on the rotation matrix,Browser_sendString,k,1,send string from browser  sends the given string using an intent with intent#action_send and a mime type  of text/plain,0.05148398503661156,0.2257419925183058
2222,SensorManager_getOrientation,s,7,get orientation from sensor manager  computes the device's orientation based on the rotation matrix,NsdServiceInfo_writeToParcel,k,2,write to parcel from nsd service info  implement the parcelable interfac,0.0803738534450531,0.24018692672252656
2223,SensorManager_getOrientation,s,7,get orientation from sensor manager  computes the device's orientation based on the rotation matrix,RandomAccessFile_writeUTF,k,2,write u t f from random access file  writes a string to the file using  modified utf-8  encoding in a machine-independent manner,0.029492506757378578,0.2147462533786893
2224,SensorManager_getOrientation,s,7,get orientation from sensor manager  computes the device's orientation based on the rotation matrix,FileOutputStream_write,k,2,write from file output stream  writes b length bytes from the specified byte array  to this file output stream,0.04483175277709961,0.22241587638854982
2225,SensorManager_getOrientation,s,7,get orientation from sensor manager  computes the device's orientation based on the rotation matrix,PrintWriterPrinter_println,k,2,println from print writer printer  write a line of text to the output,0.08225701749324799,0.241128508746624
2226,SensorManager_getOrientation,s,7,get orientation from sensor manager  computes the device's orientation based on the rotation matrix,Log_println,k,2,println from log  low-level logging call,0.11278516799211502,0.2563925839960575
2227,SensorManager_getOrientation,s,7,get orientation from sensor manager  computes the device's orientation based on the rotation matrix,PrintStream_println,k,2,println from print stream  prints an object and then terminate the line,0.06542014330625534,0.23271007165312768
2228,SensorManager_getOrientation,s,7,get orientation from sensor manager  computes the device's orientation based on the rotation matrix,Bundle_writeToParcel,k,2,"write to parcel from bundle  writes the bundle contents to a parcel, typically in order for  it to be passed through an ibinder connection",0.10991173982620239,0.2549558699131012
2229,SensorManager_getOrientation,s,7,get orientation from sensor manager  computes the device's orientation based on the rotation matrix,ObjectOutputStream_writeBoolean,k,2,write boolean from object output stream  writes a boolean,0.10221300274133682,0.2511065013706684
2230,SensorManager_getOrientation,s,7,get orientation from sensor manager  computes the device's orientation based on the rotation matrix,Binder_dumpAsync,k,4,"dump async from binder  like dump, but ensures the target  executes asynchronously",0.006266606971621513,0.20313330348581077
2231,SensorManager_getOrientation,s,7,get orientation from sensor manager  computes the device's orientation based on the rotation matrix,AsyncTaskLoader_dump,k,4,dump from async task loader  print the loader's state into the given stream,0.0808829590678215,0.24044147953391076
2232,SensorManager_getOrientation,s,7,get orientation from sensor manager  computes the device's orientation based on the rotation matrix,Location_dump,k,4,dump from location  dumps location,0.0974745973944664,0.2487372986972332
2233,SensorManager_getOrientation,s,7,get orientation from sensor manager  computes the device's orientation based on the rotation matrix,RemoteControlClient.MetadataEditor_putLong,k,5,put long from remote control client metadata editor  adds numerical information to be displayed,0.09065322577953339,0.2453266128897667
2234,SensorManager_getOrientation,s,7,get orientation from sensor manager  computes the device's orientation based on the rotation matrix,RemoteControlClient.MetadataEditor_putString,k,5,put string from remote control client metadata editor  adds textual information to be displayed,0.049329325556755066,0.22466466277837754
2235,SensorManager_getOrientation,s,7,get orientation from sensor manager  computes the device's orientation based on the rotation matrix,ContentValues_put,k,5,put from content values  adds a value to the set,-0.00986047089099884,0.1950697645545006
2236,SensorManager_getOrientation,s,7,get orientation from sensor manager  computes the device's orientation based on the rotation matrix,InputConnectionWrapper_performPrivateCommand,k,3,perform private command from input connection wrapper  api to send private commands from an input method to its  connected editor,0.020134931430220604,0.2100674657151103
2237,SensorManager_getOrientation,s,7,get orientation from sensor manager  computes the device's orientation based on the rotation matrix,IsolatedContext_sendBroadcast,k,3,send broadcast from isolated context  broadcast the given intent to all interested broadcastreceivers,0.11429739743471146,0.25714869871735574
